game_id,rated,treat_type,chat_type,gametime_seconds,status,maia_color,maia_name,maia_avg_move_time,opp_avg_move_time,opp_avg_move_time_3+,opp_avg_move_time_3only,num_moves,opp_name_hashed,opp_name,winner,maia_rating,maia_acc,maia_blunders,maia_mistakes,maia_acpl,maia_inacc,opp_rating,opp_acc,opp_blunders,opp_mistakes,opp_acpl,opp_inacc,respond,game_chats
0HurwUHZ,TRUE,0,Control,697.847,mate,white,bcu_555,5.76,11.93,12.55,8.56,78,7.19494E+18,Puker_Franklin,maia,1494,80,4,1,67,4,1511,75,6,1,89,5,FALSE,"[]
"
0Q0uhjhF,TRUE,1,Placebo,407.992,draw,black,bcu_555,6.88,9.62,10.44,8.08,49,-7.02773E+18,Wuerfelix_SLT,draw,1491,74,3,2,58,2,1457,75,1,4,62,4,TRUE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""hey interesting statement, but yes"",""user"":""wuerfelix_slt""},{""text"":""good luck"",""user"":""wuerfelix_slt""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""}]
"
0W8omQeM,TRUE,1,Chatty,463.417,mate,black,bcu_555,5.58,6.26,6.48,2.48,76,5.85791E+18,Asparuj,opp,1609,75,1,1,52,4,1590,88,2,2,30,2,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""}]
"
0Zmps65w,TRUE,1,Placebo,153.514,mate,black,bcu_555,5.1,4.71,4.75,2,30,8.44511E+18,josealan2008,opp,1527,53,1,0,91,1,1508,88,1,0,28,1,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""}]
"
2SI2PSul,TRUE,1,Chatty,74.629,mate,black,bcu_555,6.12,1.25,1.34,6.24,20,4.1696E+18,Obeys,opp,1500,23,1,0,164,1,1524,64,2,0,68,0,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""}]
"
3GPkmzOm,TRUE,1,Placebo,780.391,draw,white,bcu_555,5.43,9.6,9.43,6.16,102,4.44213E+18,AshokAthani,draw,1552,82,4,1,48,6,1522,83,3,3,47,5,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""},{""text"":""my cat's name is alex"",""user"":""bcu_555""}]
"
3xKNr9Jo,TRUE,0,Control,644.943,mate,black,bcu_555,5.76,3.73,3.77,8.56,134,-1.62406E+18,Gahryman,opp,1521,70,7,2,85,9,1550,74,11,1,73,4,FALSE,"[]
"
4cYMwwHF,TRUE,1,Chatty,631.263,mate,white,bcu_555,5.76,5.62,5.8,9.44,109,1.67226E+17,GIVCHIK,opp,1511,80,4,1,61,8,1499,84,2,0,50,11,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""}]
"
4Ft3kKoo,TRUE,0,Control,378.723,mate,white,bcu_555,4.75,4.28,4.14,3.92,79,-2.51349E+18,tron_apis,opp,1541,76,2,0,39,4,1566,93,0,2,15,3,FALSE,"[]
"
4iIGhQ7w,TRUE,0,Control,634.416,mate,black,bcu_555,5.92,2.72,2.74,6.4,144,-1.10411E+18,VovaGavr,opp,1559,85,2,2,34,4,1530,91,3,1,22,6,FALSE,"[]
"
4LY9K8NX,TRUE,1,Chatty,220.282,resign,black,bcu_555,5.24,7.66,8.59,6,33,3.27343E+18,Aidil_Fikri,maia,1521,95,0,0,17,1,1525,73,1,0,49,0,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""}]
"
4VQd96Gn,TRUE,1,Chatty,572.458,mate,black,bcu_555,5.8,12.45,13.05,6.48,62,8.5044E+18,nialldevlin,opp,1469,71,1,1,80,5,1414,85,1,1,51,5,TRUE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""},{""text"":""not looking good at all!"",""user"":""nialldevlin""}]
"
4WqfmUMb,TRUE,1,Placebo,269.599,resign,white,bcu_555,5.34,11.41,9.8,4.56,32,4.91338E+18,Federico_Belvedere,maia,1491,95,0,0,22,1,1466,74,1,0,81,3,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""}]
"
51ydZUOy,TRUE,1,Chatty,333.209,resign,white,bcu_555,5.32,7.8,8.34,1.76,51,5.24542E+18,khalidabdullah1,maia,1503,58,5,2,123,0,1459,44,5,1,165,4,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""}]
"
58vRHNfc,TRUE,0,Control,191.356,resign,black,bcu_555,4.63,7.65,8.63,8.56,30,-5.49134E+18,the_italiaan,maia,1463,86,1,0,36,1,1459,66,2,2,76,0,FALSE,"[]
"
7jNF95gO,TRUE,1,Placebo,211.118,resign,black,bcu_555,5.09,5.34,5.84,6.32,40,6.19503E+18,us9801850450,maia,1514,99,0,0,12,0,1585,83,1,2,66,1,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""}]
"
8kPND4rY,TRUE,1,Chatty,682.67,resign,black,bcu_555,5.31,10.53,10.95,9.36,86,-6.94829E+18,Shlomo183,maia,1562,80,3,4,57,5,1462,70,4,2,71,3,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""}]
"
A22N4kZS,TRUE,0,Control,491.449,mate,white,bcu_555,5.53,4.74,4.86,2.32,93,-1.06671E+17,CHALACAN-THIAGO,opp,1470,77,4,0,54,4,1433,86,2,2,34,1,FALSE,"[]
"
aaV0L7JE,TRUE,1,Chatty,941.382,mate,black,bcu_555,5.88,10.06,9.88,3.44,116,-8.36239E+18,iamjampa,opp,1560,81,5,4,75,8,1552,85,3,3,59,10,TRUE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""},{""text"":""good game"",""user"":""iamjampa""}]
"
b6pmI8bk,TRUE,1,Placebo,550.474,mate,white,bcu_555,5.39,18.52,20.19,5.6,46,-7.36813E+18,visvesh_96,maia,1454,97,0,0,12,0,1409,82,2,0,54,2,TRUE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""po da puinda"",""user"":""visvesh_96""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""}]
"
BakHlzt2,TRUE,1,Chatty,688.853,mate,black,bcu_555,5.81,6.93,7.12,6,106,-5.23194E+18,barhoumahsan,opp,1491,85,2,1,40,5,1451,92,2,0,21,2,TRUE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""good luck bro"",""user"":""barhoumahsan""},{""text"":""where are u from"",""user"":""barhoumahsan""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""lets go"",""user"":""barhoumahsan""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""thanks bro"",""user"":""barhoumahsan""},{""text"":""but u didn’t tell me where are you form"",""user"":""barhoumahsan""},{""text"":""things arent looking good"",""user"":""bcu_555""},{""text"":""oh bro"",""user"":""barhoumahsan""}]
"
cCTJfXvt,TRUE,1,Placebo,339.73,resign,white,bcu_555,4.98,4.28,4.46,7.12,71,1.37259E+18,gsinghmahesh,maia,1493,52,7,3,128,2,1451,46,5,2,159,3,TRUE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""you too."",""user"":""gsinghmahesh""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""},{""text"":""my cat's name is alex"",""user"":""bcu_555""}]
"
csOLcoZ2,TRUE,1,Chatty,292.761,resign,black,bcu_555,5.79,7.36,7.9,3.76,44,-8.47052E+18,Migran34,maia,1493,64,4,1,102,4,1538,51,6,2,149,2,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""}]
"
csP8Ncfn,TRUE,0,Control,595.469,draw,black,bcu_555,4.88,4.52,4.64,1.6,123,2.67638E+18,valaxx,draw,1505,67,2,0,46,6,1392,67,2,2,47,7,FALSE,"[]
"
dFsezVyr,TRUE,1,Placebo,360.527,mate,white,bcu_555,6.63,6.79,6.99,9.2,51,5.28528E+18,gmdoubledribble23,opp,1498,64,2,1,91,1,1524,84,2,0,59,2,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""},{""text"":""my cat's name is alex"",""user"":""bcu_555""}]
"
E55aLCaf,TRUE,1,Chatty,828.586,mate,white,bcu_555,5.63,13.42,13.15,7.52,85,1.77444E+18,Mahoni08,opp,1473,77,4,5,75,3,1472,83,5,1,54,2,TRUE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""},{""text"":""wtf"",""user"":""mahoni08""},{""text"":""nice game"",""user"":""mahoni08""}]
"
ebzzftDD,TRUE,1,Chatty,657.333,mate,black,bcu_555,5.96,6.75,6.89,9.84,102,-9.04407E+18,Bousri,opp,1470,86,2,0,33,4,1482,95,0,1,14,4,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""}]
"
EH1oxnE6,TRUE,1,Placebo,329.841,mate,black,bcu_555,6.23,4.14,4.22,7.04,62,8.33202E+18,mbarria,opp,1485,70,2,1,75,0,1506,89,1,1,44,0,TRUE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""u too"",""user"":""mbarria""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""},{""text"":""my cat's name is alex"",""user"":""bcu_555""}]
"
eiD593Gf,TRUE,0,Control,616.386,mate,white,bcu_555,5.8,9.25,9.54,4,79,-1.03405E+17,Ahmederhan,opp,1470,77,5,1,87,7,1404,84,2,3,62,2,FALSE,"[]
"
eLLMWDBm,TRUE,1,Placebo,402.585,mate,white,bcu_555,5.3,9.15,9.25,8.16,54,-1.2208E+18,arnolvt,maia,1469,92,1,0,26,0,1451,80,1,1,61,4,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""},{""text"":""my cat's name is alex"",""user"":""bcu_555""}]
"
eOXlMUVJ,TRUE,0,Control,286.658,mate,white,bcu_555,5.73,6.33,6.61,4.24,47,7.79327E+18,Queenwicked,opp,1464,64,3,1,87,2,1456,78,2,1,48,0,FALSE,"[]
"
evpHSYOk,TRUE,1,Chatty,395.456,resign,black,bcu_555,5.47,11.23,12.12,2.08,48,-7.4097E+18,prepa21,maia,1480,82,1,3,42,1,1534,65,2,2,62,1,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""}]
"
EXUN2gd3,TRUE,0,Control,370.072,mate,black,bcu_555,5.2,6.05,6.31,8.8,64,6.63683E+18,margin57,opp,1601,83,1,0,57,4,1589,95,1,0,27,2,FALSE,"[]
"
EZqnksLR,TRUE,0,Control,409.889,mate,black,bcu_555,5.75,9.1,9.72,5.6,54,4.10015E+18,apharpus,opp,1504,64,1,1,63,1,1484,87,1,0,27,1,FALSE,"[]
"
FGRi5kAr,TRUE,1,Chatty,503.694,mate,black,bcu_555,5.53,10.52,11.17,6.88,62,-4.69831E+18,jari53,opp,1498,76,2,2,58,3,1493,90,0,1,27,6,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""}]
"
fiwZbZZQ,TRUE,1,Chatty,553.837,mate,black,bcu_555,5.49,14.04,14.9,5.44,56,-4.11917E+17,navagraha8,opp,1630,81,1,2,57,4,1742,93,0,1,24,1,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""}]
"
fKtJaU4L,TRUE,0,Control,703.435,mate,black,bcu_555,5.6,6.32,6.43,2.08,116,-8.91528E+18,ashwinnr,opp,1580,81,2,5,48,4,1601,91,0,5,32,7,FALSE,"[]
"
FVuGo8tz,TRUE,1,Chatty,750.308,resign,white,bcu_555,6.08,17.77,18.89,6.4,63,-9.88045E+17,Drad8743,maia,1552,81,2,1,71,4,1572,75,5,3,106,4,TRUE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""same! thanks"",""user"":""drad8743""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""}]
"
fXCOYUPs,TRUE,0,Control,590.806,mate,black,bcu_555,5.75,8.6,8.07,9.2,78,-6.24897E+18,ShreyaskarSingh04,opp,1521,87,1,1,38,5,1469,95,0,0,17,3,FALSE,"[]
"
G8Utd4VC,TRUE,0,Control,260.413,outoftime,white,bcu_555,5.34,42.86,49.5,6.56,29,5.71459E+18,LimbergPJ,maia,1465,53,4,0,98,0,1392,48,3,1,115,3,FALSE,"[]
"
gAKkLUZl,TRUE,1,Placebo,127.435,mate,black,bcu_555,6.83,5.72,6.71,6,20,9.17655E+18,grouchopatachin,opp,1493,65,1,0,108,3,1520,93,0,0,13,1,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""}]
"
GGLifshS,TRUE,1,Placebo,295.002,mate,black,bcu_555,6.13,8.55,9.26,6.8,38,-4.40654E+17,gamph2o,opp,1577,44,1,0,129,2,1579,82,0,3,75,5,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""}]
"
gHKal5af,TRUE,1,Chatty,553.156,resign,white,bcu_555,5.11,16.37,16.53,8.56,51,4.95215E+18,Piratepapa,maia,1505,83,2,2,46,3,1447,77,3,2,72,5,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""}]
"
GITRf5vv,TRUE,1,Placebo,261.949,mate,white,bcu_555,4.95,6.41,5.65,4.32,45,-5.75391E+18,mankuss,opp,1509,46,2,1,121,0,1535,76,2,2,86,2,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""}]
"
Gj78qAC2,TRUE,1,Chatty,666.703,mate,white,bcu_555,5.42,13.21,13.95,6.8,71,-7.57939E+18,EV-NguyenE,opp,1571,68,5,0,91,5,1579,78,2,2,63,6,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""}]
"
gzTIC90O,TRUE,0,Control,632.894,resign,white,bcu_555,5.35,5.79,5.84,1.84,110,2.21383E+17,Flightduck,maia,1500,80,3,1,59,3,1492,81,3,2,57,4,FALSE,"[]
"
HpcdCfpO,TRUE,1,Placebo,641.974,resign,black,bcu_555,5.16,8.9,9.25,4.08,88,-6.72142E+18,Watchtowwr,maia,1487,84,3,1,47,3,1552,75,4,4,73,1,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""},{""text"":""my cat's name is alex"",""user"":""bcu_555""}]
"
i3eMXXGl,TRUE,0,Control,351.309,resign,white,bcu_555,6.34,6.41,6.72,5.6,56,1.85017E+18,jacobsawyer2001,maia,1569,82,3,1,40,0,1579,78,2,2,58,2,FALSE,"[]
"
idFNKw7m,TRUE,1,Placebo,374.317,mate,black,bcu_555,4.85,7.43,7.74,6,58,8.42361E+18,bigMac213,opp,1508,75,2,1,63,4,1481,83,1,0,37,3,TRUE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""},{""text"":""make sure to buy lots o f banana and berries"",""user"":""bigmac213""},{""text"":""my cat's name is alex"",""user"":""bcu_555""},{""text"":""my do[g name id bonsai"",""user"":""bigmac213""}]
"
IjTzfQFA,TRUE,0,Control,313.995,resign,white,bcu_555,5.04,4.23,4.44,1.44,65,-4.62149E+18,bigcouch,maia,1589,89,0,3,30,4,1584,83,1,2,48,6,FALSE,"[]
"
J9T6lHms,TRUE,0,Control,476.923,resign,white,bcu_555,5.78,9.83,9.97,9.92,61,-4.59408E+18,Zambra_95,maia,1468,95,0,1,15,1,1463,88,1,1,38,1,FALSE,"[]
"
JKBIzh6O,TRUE,0,Control,68.297,mate,black,bcu_555,5.9,1.56,1.83,4.48,16,-7.91442E+18,ckelley88,opp,1484,56,2,0,144,1,1488,89,0,0,24,0,FALSE,"[]
"
JKdj6s7g,TRUE,0,Control,567.776,mate,white,bcu_555,5.49,14.96,15.58,7.92,55,5.90174E+18,Ralpho_Madalpho,opp,1475,66,4,1,93,2,1468,73,1,1,58,6,FALSE,"[]
"
JRS9M5Ix,TRUE,1,Chatty,547.524,resign,white,bcu_555,5.96,8.91,9.39,1.92,71,-7.9721E+18,knightBelieve,maia,1495,93,0,1,32,2,1483,80,1,0,61,2,FALSE,"[{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""}]
"
Jues1fHi,TRUE,1,Placebo,387.321,resign,white,bcu_555,6.58,12.25,12.35,5.6,41,-1.32693E+18,donnicles,maia,1480,73,3,1,75,0,1466,68,4,3,124,4,TRUE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""u too"",""user"":""donnicles""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""bears beats beets"",""user"":""donnicles""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""roller blading"",""user"":""donnicles""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""},{""text"":""you're allowed"",""user"":""donnicles""},{""text"":""gg"",""user"":""donnicles""}]
"
K4i0xb21,TRUE,1,Chatty,255.228,mate,black,bcu_555,6.05,5.77,6.21,4.8,42,2.21355E+18,J0eu123,opp,1498,62,3,1,106,3,1563,73,2,1,65,2,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""}]
"
KCv3cBHP,TRUE,1,Placebo,375.321,mate,white,bcu_555,5.07,3.17,3.26,8.24,87,-1.27132E+18,vegpatty229,opp,1598,80,3,2,49,3,1552,86,1,1,29,3,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""},{""text"":""my cat's name is alex"",""user"":""bcu_555""}]
"
KJia4FaN,TRUE,1,Placebo,737.809,mate,black,bcu_555,5.08,6.87,6.99,7.52,120,4.85332E+18,aarushibrahma,opp,1534,85,3,5,60,5,1554,90,2,4,46,3,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""},{""text"":""my cat's name is alex"",""user"":""bcu_555""}]
"
kNgoo7yr,TRUE,1,Placebo,562.356,mate,black,bcu_555,6.11,5.49,5.7,9.12,96,-7.16344E+18,stephensli,opp,1508,85,1,0,29,3,1453,95,1,0,14,1,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""},{""text"":""my cat's name is alex"",""user"":""bcu_555""}]
"
KQxpz1wB,TRUE,1,Chatty,474.399,mate,white,bcu_555,5.48,4.57,4.65,3.92,91,-4.25828E+18,kukuruku1789,opp,1509,90,1,1,28,1,1520,97,0,0,8,1,TRUE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""yes"",""user"":""kukuruku1789""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""not 4 moves"",""user"":""kukuruku1789""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""},{""text"":""for you ig"",""user"":""kukuruku1789""},{""text"":""toxics all tim lose"",""user"":""kukuruku1789""},{""text"":""time-"",""user"":""kukuruku1789""},{""text"":""learn some manners"",""user"":""kukuruku1789""},{""text"":""loser"",""user"":""kukuruku1789""}]
"
kWeVnIf3,TRUE,0,Control,634.086,mate,black,bcu_555,5.88,4.82,4.93,8.16,114,5.65005E+18,mcdarrow,opp,1645,87,3,3,40,4,1645,90,2,0,23,8,TRUE,"[{""text"":""gg"",""user"":""mcdarrow""}]
"
KykgxlWB,TRUE,1,Chatty,765.798,mate,black,bcu_555,6.13,16.08,16.77,8.56,67,-5.71746E+18,Pubudu84,maia,1489,96,1,1,18,0,1457,84,2,1,47,4,TRUE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""can you make draw due to can't move my pieces"",""user"":""pubudu84""},{""text"":""let's make rematch"",""user"":""pubudu84""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""things arent looking good"",""user"":""bcu_555""}]
"
lijVa2kG,TRUE,1,Chatty,450.15,resign,white,bcu_555,7.84,7.71,8.12,4.24,53,-3.95791E+18,winzky07,maia,1502,94,0,1,19,0,1629,77,2,0,56,1,TRUE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""thanks"",""user"":""winzky07""},{""text"":""i'm going to take your queen in 4 moves :)"",""user"":""bcu_555""},{""text"":""lol i got it"",""user"":""winzky07""},{""text"":""uh oh..."",""user"":""bcu_555""},{""text"":""nice coordination"",""user"":""bcu_555""},{""text"":""u got me good"",""user"":""winzky07""},{""text"":""things arent looking good"",""user"":""bcu_555""},{""text"":""im lost from the start"",""user"":""winzky07""}]
"
LkmgtNLj,TRUE,0,Control,652.759,mate,white,bcu_555,6.11,23.85,24.29,5.76,43,-7.30991E+18,Stucastu,opp,1465,76,2,0,71,3,1384,92,0,0,29,4,FALSE,"[]
"
lLh7UUh5,TRUE,1,Placebo,366.433,mate,white,bcu_555,5.66,6.49,6.22,9.2,58,4.80862E+18,Pizzman4,maia,1516,87,2,0,35,4,1483,79,3,2,67,1,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""},{""text"":""my cat's name is alex"",""user"":""bcu_555""}]
"
lOvMO11W,TRUE,1,Placebo,504.113,resign,black,bcu_555,5.96,9.87,10.4,4.24,62,-2.00576E+17,paloca123,maia,1551,98,0,0,15,0,1584,84,1,0,48,2,FALSE,"[{""text"":""hello! good luck!"",""user"":""bcu_555""},{""text"":""bananas are berries"",""user"":""bcu_555""},{""text"":""i like swimming"",""user"":""bcu_555""},{""text"":""i have to go to the grocery store after this"",""user"":""bcu_555""},{""text"":""my cat's name is alex"",""user"":""bcu_555""}]
"
LUqTIymJ,TRUE,0,Control,503.13,mate,black,bcu_555,5,9.56,10.06,2.4,68,-6.47327E+18,Mahdimbn,opp,1528,84,2,0,61,5,1501,92,1,0,38,3,FALSE,"[]
"
